location_id,longitude,latitude,easting_m,northing_m
175,27.63879839661537,37.37963726739232,5880000.0,1770000.0
176,27.748810224302805,37.35879486554408,5890000.0,1770000.0
177,27.858765180830193,37.33782504142297,5900000.0,1770000.0
178,27.968662999665955,37.31672789900399,5910000.0,1770000.0
179,28.078503415898883,37.29550354269208,5920000.0,1770000.0
180,28.188286166242435,37.27415207731827,5930000.0,1770000.0
181,28.298010989038993,37.25267360813594,5940000.0,1770000.0
182,28.407677624263982,37.231068240816946,5950000.0,1770000.0
183,28.517285813529906,37.20933608144788,5960000.0,1770000.0
184,28.6268353000903,37.187477236526234,5970000.0,1770000.0
185,28.736325828843647,37.16549181295653,5980000.0,1770000.0
186,28.84575714633712,37.14337991804656,5990000.0,1770000.0
187,28.95512900077029,37.12114165950349,6000000.0,1770000.0
188,29.06444114199876,37.09877714543008,6010000.0,1770000.0
189,29.173693321537694,37.07628648432079,6020000.0,1770000.0
190,29.28288529256523,37.053669785057956,6030000.0,1770000.0
191,29.392016809925863,37.03092715690794,6040000.0,1770000.0
192,29.501087630133714,37.00805870951722,6050000.0,1770000.0
193,29.61009751137573,36.985064552908604,6060000.0,1770000.0
194,29.719046213514748,36.961944797477294,6070000.0,1770000.0
195,29.827933498092563,36.93869955398705,6080000.0,1770000.0
196,29.936759128332824,36.9153289335663,6090000.0,1770000.0
197,30.04552286914389,36.891833047704246,6100000.0,1770000.0
198,30.154224487121628,36.86821200824702,6110000.0,1770000.0
199,30.262863750552082,36.844465927393784,6120000.0,1770000.0
200,30.37144042941403,36.82059491769278,6130000.0,1770000.0
201,30.479954295381532,36.79659909203752,6140000.0,1770000.0
202,32.20745388876388,36.39578431056556,6300000.0,1770000.0
203,32.314866654919925,36.36968420203331,6310000.0,1770000.0
204,32.42221279058938,36.34346136421786,6320000.0,1770000.0
205,32.52949210002685,36.31711591583067,6330000.0,1770000.0
206,32.63670438921563,36.290647975850305,6340000.0,1770000.0
207,32.743849465868514,36.26405766351864,6350000.0,1770000.0
208,32.85092713942864,36.23734509833688,6360000.0,1770000.0
209,32.95793722107013,36.21051040006165,6370000.0,1770000.0
210,33.06487952369873,36.18355368870115,6380000.0,1770000.0
211,33.17175386195238,36.15647508451127,6390000.0,1770000.0
212,33.27856005220168,36.12927470799162,6400000.0,1770000.0
213,27.220656792268496,37.549961438045116,5840000.0,1780000.0
214,27.331024144205074,37.52959938814869,5850000.0,1780000.0
215,27.44133539370733,37.50910933878911,5860000.0,1780000.0
216,27.551590266510267,37.48849139278171,5870000.0,1780000.0
217,27.661788489963506,37.467745653388846,5880000.0,1780000.0
