location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
211,39.63101166893865,37.04022658206525,224.41217276939233,0.0085240112589661,0.0,0.008530529027660229,0.0,6.51776869412847e-06,0.0
212,39.47039951637768,37.59248733905582,176.57827515340912,0.01194636686087636,0.0,0.011961074724442813,0.0,1.4707863566453677e-05,0.0
213,39.30668155114245,38.14242008186092,130.7895306632625,0.018562120362199622,0.0,0.01860346893482927,0.0,4.134857262964864e-05,0.0
214,39.13987810619656,38.69000681054206,90.28119308250534,0.03219837382493927,0.0,0.03234615753620039,0.0,0.000147783711261118,0.0
215,38.97000957385584,39.23523097851778,65.7759409116821,0.04753838797474746,0.0,0.04794157438363138,0.0,0.0004031864088839196,0.0
216,38.79709639037304,39.77807747685498,75.13879004935002,0.03981297929746394,0.0,0.040074653482186764,0.0,0.0002616741847228238,0.0
217,38.62115902080354,40.3185326173833,110.09889858682531,0.02212131520741634,0.0,0.022190699895057744,0.0,6.938468764140435e-05,0.0
218,38.44221794416428,40.8565841147114,154.1675705626212,0.015119705049549105,0.0,0.015144009139864965,0.0,2.430409031585999e-05,0.0
219,38.26029363889579,41.3922210672249,201.48753790058456,0.009056635981893556,0.0,0.009065234251377325,0.0,8.59826948376892e-06,0.0
220,38.07540656863709,41.92543393714404,250.24928760830687,0.006401758581750045,0.0,0.006405707930210273,0.0,3.949348460227306e-06,0.0
221,37.88757716832112,42.45621452971892,299.77433731842325,0.005042770881706926,0.0,0.005044940772039328,0.0,2.1698903324022037e-06,0.0
222,37.6968258305983,42.98455597163872,349.7600023346393,0.004033210359545558,0.0,0.004034486134698004,0.0,1.2757751524459376e-06,0.0
223,37.503172892593774,43.5104526887302,400.0529055710814,0.003226851049325854,0.0,0.00322763174990473,0.0,7.807005788758661e-07,0.0
224,41.36387268192554,32.12724807530359,679.5585011016841,0.001535073118898245,0.0,0.0015352019459966444,0.0,1.2882709839938215e-07,0.0
225,41.23104397401816,32.70288003523498,630.0705453607966,0.0018505119182346545,0.0,0.0018506924829577922,0.0,1.8056472313762555e-07,0.0
226,41.09491145873179,33.2763531496317,580.6834952677517,0.0018844675938054381,0.0,0.0018846841573256392,0.0,2.1656352020113685e-07,0.0
227,40.95549475971331,33.847635325026566,531.4335100597516,0.0022143213896102477,0.0,0.002214625124771515,0.0,3.037351612674745e-07,0.0
228,40.81281371072964,34.41669605582694,482.37178349831726,0.0027562470633250634,0.0,0.002756705586701113,0.0,4.585233760495862e-07,0.0
229,40.66688833779436,34.98350642177497,433.5728850519917,0.002998312153727213,0.0,0.002998929715790233,0.0,6.1756206301989e-07,0.0
230,40.51773884143387,35.548039083457624,385.14919290540445,0.003896696946622907,0.0,0.003897712660340814,0.0,1.0157137179068673e-06,0.0
231,40.3653855791167,36.110268275942175,337.2771250915251,0.005114871552193977,0.0,0.005116605451040599,0.0,1.7338988466215552e-06,0.0
232,40.20984904786767,36.67016980061532,290.2475583976128,0.005135981838823331,0.0,0.005138339461875301,0.0,2.357623051969966e-06,0.0
233,40.05114986708789,37.227721015306265,244.56890644191296,0.006626719399134245,0.0,0.006630998871601826,0.0,4.279472467580946e-06,0.0
234,39.88930876159981,37.782900822775545,201.19104210867064,0.010195438878930518,0.0,0.010205116874090757,0.0,9.67799516023854e-06,0.0
235,39.72434654493565,38.33568965765315,162.00844815642222,0.013909106544533548,0.0,0.01392939006186462,0.0,2.028351733107149e-05,0.0
236,39.55628410288591,38.88606947191002,130.89105728653774,0.01767181462024153,0.0,0.017711211516469302,0.0,3.939689622777312e-05,0.0
237,39.38514237732356,39.43402371894801,114.66134753070834,0.020254797091867026,0.0,0.02031351717300911,0.0,5.8720081142084324e-05,0.0
238,39.210942350318334,39.97953733639344,119.59759028666144,0.020165356993122895,0.0,0.020219052613131436,0.0,5.369562000854047e-05,0.0
239,39.03370502855385,40.522596727679726,143.57755208528255,0.015428644151702607,0.0,0.015457299901061197,0.0,2.8655749358589763e-05,0.0
240,38.85345142805938,41.063189742503695,179.14623711131176,0.011135229309874595,0.0,0.011148571707601756,0.0,1.334239772716149e-05,0.0
