location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
5605,40.34833206910119,35.47630184409914,379.20840079331134,0.004040743347967826,0.0,0.004041829541057572,0.0,-1.0861930897464178e-06,0.0
5606,40.318211393640695,35.588681213842236,369.4438707748033,0.003804868475395092,0.0,0.0038059472339129733,0.0,-1.0787585178811607e-06,0.0
5607,40.287963010094686,35.70096924750008,359.6958521152372,0.003959288804951208,0.0,0.0039604728794817,0.0,-1.1840745304915815e-06,0.0
5608,40.25758708043235,35.813165749828165,349.96584176710263,0.0039377156147385505,0.0,0.003938959923584533,0.0,-1.244308845982714e-06,0.0
5609,40.22708376683563,35.92527052804724,340.2555060638869,0.004543201090902348,0.0,0.004544718108351147,0.0,-1.5170174487988408e-06,0.0
5610,40.19645323169387,36.037283391840454,330.5667046956275,0.0043442633696680905,0.0,0.004345801472378456,0.0,-1.5381027103650996e-06,0.0
5611,40.165695637598326,36.149204153350105,320.90151876520815,0.004705053271390695,0.0,0.004706820133971147,0.0,-1.766862580451778e-06,0.0
5612,40.13481114733686,36.261032627174515,311.262283733316,0.004881965158546887,0.0,0.00488391361094893,0.0,-1.9484524020427912e-06,0.0
5613,40.103799923888474,36.37276863036469,301.65162824074787,0.004958436193483072,0.0,0.004960543536449789,0.0,-2.1073429667169824e-06,0.0
5614,40.07266213041797,36.484411982420916,292.07252002206167,0.006428273284404857,0.0,0.006431172729736365,0.0,-2.899445331507565e-06,0.0
5615,40.04139793027061,36.595962505289215,282.5283204057768,0.005345943871655815,0.0,0.0053485334042903,0.0,-2.5895326344850186e-06,0.0
5616,40.01000748696678,36.707420023357756,273.02284924813466,0.005624867500213955,0.0,0.005627784557337222,0.0,-2.9170571232669043e-06,0.0
5617,39.97849096419662,36.818784363453105,263.56046258797085,0.005927499737683291,0.0,0.005930797672513259,0.0,-3.2979348299679717e-06,0.0
5618,39.946848525814744,36.93005535483646,254.1461458619385,0.006732858740343588,0.0,0.0067368826709981264,0.0,-4.023930654538377e-06,0.0
5619,39.91508033583495,37.04123282919972,244.7856262095158,0.006813872197119131,0.0,0.00681826334056422,0.0,-4.391143445088563e-06,0.0
5620,39.88318655842495,37.152316620661416,235.48550825799845,0.007999437642761337,0.0,0.008004994578959392,0.0,-5.556936198055154e-06,0.0
5621,39.85116735790105,37.2633065657627,226.2534388452026,0.00869720826575872,0.0,0.008703744254796418,0.0,-6.535989037697448e-06,0.0
5622,39.81902289872296,37.37420250346312,217.09830744906714,0.009583079983488268,0.0,0.009590884004175675,0.0,-7.804020687406793e-06,0.0
5623,39.78675334548856,37.485004275136305,208.0304906795366,0.009467850942295197,0.0,0.009476268754776508,0.0,-8.417812481311543e-06,0.0
5624,39.75435886292864,37.59571172456563,199.06215105937306,0.010555582991947768,0.0,0.010565807876142148,0.0,-1.0224884194380557e-05,0.0
5625,39.721839615901715,37.706324697939706,190.20760243734782,0.010995014863163278,0.0,0.011006684404826706,0.0,-1.1669541663428262e-05,0.0
5626,39.68919576938891,37.81684304384785,181.48375659767433,0.01154119577869714,0.0,0.011554650788261475,0.0,-1.3455009564334458e-05,0.0
5627,39.656427488488674,37.92726661327541,172.91066761407188,0.01239216034066443,0.0,0.012408061241030591,0.0,-1.5900900366161083e-05,0.0
5628,39.623534938411744,38.037595259599065,164.51219154486904,0.012065444991205813,0.0,0.01208258178762569,0.0,-1.7136796419877157e-05,0.0
5629,39.59051828447593,38.14782883858201,156.31677784476577,0.01301013934993218,0.0,0.013030587554666722,0.0,-2.0448204734542855e-05,0.0
