comparison_source,metric,epicentral_distance_km,kernel_bandwidth_km,pairs_within_200_km,effective_pair_count,systematic_mean_signed_change,empirical_standard_deviation,weighted_negative_percent,weighted_unchanged_percent,weighted_positive_percent
global_cmt,loss_ratio,189.0,15.0,1480,466.2017294564084,5.725638921935554e-22,2.39289447993348e-15,3.2466640791292225e-21,99.99999999999427,5.725638925164498e-12
global_cmt,loss_ratio,190.0,15.0,1480,453.8777551374937,3.674722962918515e-22,1.9169957196316364e-15,1.752974108924881e-21,99.99999999999632,3.6747229646585666e-12
global_cmt,loss_ratio,191.0,15.0,1480,441.51434167893365,2.352841600174411e-22,1.5339213867095184e-15,9.44258110134538e-22,99.99999999999766,2.352841601110219e-12
global_cmt,loss_ratio,192.0,15.0,1480,429.17156594802793,1.5030147390845613e-22,1.2259895969047237e-15,5.074787575011121e-22,99.9999999999985,1.5030147395868484e-12
global_cmt,loss_ratio,193.0,15.0,1480,416.9049629030579,9.580118845261458e-23,9.787897145698185e-16,2.721393906971287e-22,99.99999999999906,9.58011884795223e-13
global_cmt,loss_ratio,194.0,15.0,1480,404.76495587315986,6.093261733134979e-23,7.805989012040453e-16,1.4562815485014282e-22,99.99999999999937,6.093261734573711e-13
global_cmt,loss_ratio,195.0,15.0,1480,392.7964853653752,3.8675297053534286e-23,6.218979673670025e-16,7.777018417034855e-23,99.9999999999996,3.867529706121293e-13
global_cmt,loss_ratio,196.0,15.0,1480,381.03882448028054,2.449939376007323e-23,4.949706346282738e-16,4.1450288228252196e-23,99.99999999999974,2.449939376416404e-13
global_cmt,loss_ratio,197.0,15.0,1480,369.5255617140067,1.5489847092562713e-23,3.9357265390954807e-16,2.205061609399457e-23,99.99999999999984,1.5489847094738306e-13
global_cmt,loss_ratio,198.0,15.0,1480,358.28472702155574,9.775534822851439e-24,3.1265926030407223e-16,1.170911260044894e-23,99.9999999999999,9.775534824006523e-14
global_cmt,loss_ratio,199.0,15.0,1480,347.33903444744635,6.158376011704274e-24,2.4816120589596426e-16,6.206801262754386e-24,99.99999999999993,6.158376012316534e-14
global_cmt,loss_ratio,200.0,15.0,1480,336.70621412116634,3.873057775449647e-24,1.9680113191376222e-16,3.2845960840542818e-24,99.99999999999996,3.873057775773665e-14
isc_ehb,pga_percent,0.0,15.0,1480,36.0508626797543,-10.365821054243723,23.692693358655404,67.16613093289669,10.032301746358685,22.80156732074461
isc_ehb,pga_percent,1.0,15.0,1480,37.68506901057705,-10.256271080508746,23.544704944165783,66.99640192295885,9.99540756637791,23.00819051066323
isc_ehb,pga_percent,2.0,15.0,1480,39.380065377647895,-10.145825145514252,23.391014575048874,66.8404771083448,9.948713170054805,23.210809721600405
isc_ehb,pga_percent,3.0,15.0,1480,41.13844900288988,-10.034650107372569,23.231591627623896,66.69864722284339,9.8927170148838,23.408635762272795
isc_ehb,pga_percent,4.0,15.0,1480,42.96326475541675,-9.922902932305508,23.066391061123845,66.57115818684936,9.82799902133218,23.600842791818454
isc_ehb,pga_percent,5.0,15.0,1480,44.85806025048915,-9.810728153631418,22.895353164029796,66.45820435367968,9.75522009085117,23.78657555546914
isc_ehb,pga_percent,6.0,15.0,1480,46.82693714987949,-9.698255279951349,22.718403680538326,66.35992100290767,9.675120828495535,23.96495816859679
isc_ehb,pga_percent,7.0,15.0,1480,48.8745961039356,-9.58559619495234,22.535454379477056,66.27637608569212,9.588519380629718,24.135104533678152
isc_ehb,pga_percent,8.0,15.0,1480,51.00637223394776,-9.47284260150465,22.34640412767491,66.20756126478062,9.496308291031282,24.296130444188123
isc_ehb,pga_percent,9.0,15.0,1480,53.22825742106548,-9.36006357394078,22.151140526848167,66.15338233950663,9.399450273318612,24.447167387174744
isc_ehb,pga_percent,10.0,15.0,1480,55.5469049479961,-9.247303294192548,21.94954216678807,66.11364920392259,9.298972795339026,24.587378000738386
isc_ehb,pga_percent,11.0,15.0,1480,57.969611248722245,-9.13457905925553,21.74148153732764,66.08806555372719,9.195961373523446,24.71597307274937
isc_ehb,pga_percent,12.0,15.0,1480,60.5042686965406,-9.021879658447707,21.52682862657323,66.0762186334041,9.091551484015879,24.832229882580034
isc_ehb,pga_percent,13.0,15.0,1480,63.159282567796424,-8.909164228093875,21.305455212694373,66.07756939630401,8.98691901448997,24.93551158920602
isc_ehb,pga_percent,14.0,15.0,1480,65.94344466289783,-8.796361697335827,21.077239830898886,66.09144353316302,8.88326920778075,25.025287259056245
isc_ehb,pga_percent,15.0,15.0,1480,68.8657557030279,-8.683370940295637,20.84207336616733,66.11702390307406,8.781824087313497,25.101152009612438
isc_ehb,pga_percent,16.0,15.0,1480,71.93518876644822,-8.570061745268884,20.599865186457606,66.15334496799241,8.683808405766946,25.162846626240654
isc_ehb,pga_percent,17.0,15.0,1480,75.1603869644523,-8.456276699501808,20.35054969159998,66.19928987890778,8.590434222546872,25.21027589854536
isc_ehb,pga_percent,18.0,15.0,1480,78.5492906269892,-8.34183406714605,20.094093111856836,66.25359087947471,8.502884291339392,25.243524829185894
isc_ehb,pga_percent,19.0,15.0,1480,82.10869285220464,-8.226531707374324,19.830500349704835,66.31483367172223,8.422294523631312,25.262871804646448
isc_ehb,pga_percent,20.0,15.0,1480,85.84372773797848,-8.110152039267067,19.55982162204732,66.38146632006845,8.349735883310075,25.26879779662148
isc_ehb,pga_percent,21.0,15.0,1480,89.75730321630074,-7.992468010763799,19.282158631496134,66.45181314819787,8.28619615526439,25.26199069653773
isc_ehb,pga_percent,22.0,15.0,1480,93.84950017203052,-7.873249972645291,18.997669978473837,66.52409390614612,8.232562109791472,25.243343984062378
isc_ehb,pga_percent,23.0,15.0,1480,98.1169710541466,-7.7522732982932325,18.70657552435227,66.59644825499885,8.18960264609068,25.213949098910444
isc_ehb,pga_percent,24.0,15.0,1480,102.55238349700439,-7.629326530093845,18.4091594326148,66.66696534283638,8.157953533514906,25.175081123648734
isc_ehb,pga_percent,25.0,15.0,1480,107.14396585414218,-7.504219778894355,18.10577165181938,66.73371794322736,8.138104370742994,25.12817768602964
isc_ehb,pga_percent,26.0,15.0,1480,111.8752195737917,-7.376793059372565,17.796827660953102,66.79480031786525,8.130388344834826,25.074811337299906
isc_ehb,pga_percent,27.0,15.0,1480,116.7248650780304,-7.246924216817581,17.48280637258346,66.84836867337937,8.134975291596673,25.016656035023985
isc_ehb,pga_percent,28.0,15.0,1480,121.66708033704619,-7.114536094011012,17.164246177889247,66.89268283637362,8.151868437222948,24.955448726403425
isc_ehb,pga_percent,29.0,15.0,1480,126.67207259585966,-6.979602603407725,16.841739214145463,66.92614759648215,8.180905044679005,24.89294735883884
isc_ehb,pga_percent,30.0,15.0,1480,131.70699347670666,-6.8421534102515995,16.515924032094794,66.94735208604985,8.221761006953836,24.830886906996298
isc_ehb,pga_percent,31.0,15.0,1480,136.7371683595855,-6.702276994772119,16.187476929791593,66.95510559034342,8.273959236835918,24.770935172820664
isc_ehb,pga_percent,32.0,15.0,1480,141.72756787536437,-6.56012194190928,15.857102293194833,66.94846831704602,8.336881514998543,24.714650167955433
isc_ehb,pga_percent,33.0,15.0,1480,146.64441017592168,-6.415896398787731,15.525522335525983,66.92677588995903,8.409783290882258,24.66344081915872
isc_ehb,pga_percent,34.0,15.0,1480,151.45675572955483,-6.269865735760642,15.193466652792411,66.88965665039939,8.491810798328903,24.618532551271716
isc_ehb,pga_percent,35.0,15.0,1480,156.13794855160126,-6.122348538221016,14.861662010127164,66.8370412233104,8.58201976082699,24.580939015862622
isc_ehb,pga_percent,36.0,15.0,1480,160.6667721462993,-5.9737111360620645,14.530822743722709,66.76916420106976,8.679394925455128,24.55144087347512
isc_ehb,pga_percent,37.0,15.0,1480,165.02822318820617,-5.824360939644905,14.201642109722938,66.686558182822,8.78286968069981,24.530572136478185
isc_ehb,pga_percent,38.0,15.0,1480,169.21385459720548,-5.674738891477973,13.874784840081224,66.59004075031214,8.891345076690191,24.518614172997673
isc_ehb,pga_percent,39.0,15.0,1480,173.2216926923993,-5.525311360000727,13.550881082917721,66.48069523841491,9.003707668229382,24.5155970933557
isc_ehb,pga_percent,40.0,15.0,1480,177.05578072883895,-5.376561796716276,13.230521818498174,66.35984635412265,9.118845729678592,24.521307916198754
isc_ehb,pga_percent,41.0,15.0,1480,180.72543567404136,-5.228982453252767,12.914255758328268,66.22903180530653,9.235663533427319,24.535304661266128
isc_ehb,pga_percent,42.0,15.0,1480,184.24432266649214,-5.083066415002958,12.602587659620418,66.0899711225921,9.353093527871332,24.556935349536545
isc_ehb,pga_percent,43.0,15.0,1480,187.6294523438184,-4.939300157815608,12.295977924627449,65.944532804001,9.47010638566719,24.585360810331807
isc_ehb,pga_percent,44.0,15.0,1480,190.90019342927354,-4.798156778934345,11.99484330645403,65.79470079756356,9.585719010180112,24.619580192256333
isc_ehb,pga_percent,45.0,15.0,1480,194.07737160603165,-4.660089997722361,11.699558510748595,65.64254117960432,9.69900068202795,24.65845813836771
isc_ehb,pga_percent,46.0,15.0,1480,197.18250096335757,-4.525528969596421,11.410458465586085,65.4901697040729,9.809077595845496,24.70075270008159
isc_ehb,pga_percent,47.0,15.0,1480,200.23717043257065,-4.394873910934981,11.127841028310776,65.33972070809874,9.915136079748137,24.745143212153124
isc_ehb,pga_percent,48.0,15.0,1480,203.26258746594937,-4.2684924953871395,10.851969905941415,65.19331767536548,10.016424808288862,24.79025751634568
isc_ehb,pga_percent,49.0,15.0,1480,206.2792660920844,-4.14671695389159,10.583077582525336,65.05304559329406,10.112256317081803,24.834698089624137
isc_ehb,pga_percent,50.0,15.0,1480,209.3068365584937,-4.029841791924027,10.321368070204068,64.92092510053423,10.202008107460887,24.877066792004882
isc_ehb,pga_percent,51.0,15.0,1480,212.36394842167124,-3.918122027547777,10.067019328645973,64.79888831307717,10.285123596417353,24.915988090505458
isc_ehb,pga_percent,52.0,15.0,1480,215.46823716426562,-3.8117718518921113,9.820185228254829,64.68875614315826,10.36111312419575,24.950130732646
isc_ehb,pga_percent,53.0,15.0,1480,218.63632513766436,-3.710963618680028,9.580996964982354,64.59221688589564,10.42955518237451,24.97822793172986
isc_ehb,pga_percent,54.0,15.0,1480,221.88382990100976,-3.615827080276641,9.349563867893577,64.51080584389268,10.490097971435151,24.99909618467218
isc_ehb,pga_percent,55.0,15.0,1480,225.22535613397594,-3.5264488033719927,9.125973574428398,64.44588578852893,10.542461340545701,25.011652870925374
isc_ehb,pga_percent,56.0,15.0,1480,228.67445077309023,-3.4428717168645466,8.910291582339461,64.39862811647133,10.586439104878782,25.014932778649897
isc_ehb,pga_percent,57.0,15.0,1480,232.24350463448405,-3.365094766855033,8.702560221359395,64.36999464856481,10.621901678289545,25.008103673145655
isc_ehb,pga_percent,58.0,15.0,1480,235.94358752553552,-3.293072677993888,8.502797121401283,64.36072013246739,10.648798902578653,24.990480964953964
isc_ehb,pga_percent,59.0,15.0,1480,239.7842078735677,-3.226715845793483,8.310993286844576,64.37129564583144,10.66716290004307,24.96154145412548
isc_ehb,pga_percent,60.0,15.0,1480,243.77299250370862,-3.1658904098241365,8.127110917072988,64.4019532475707,10.677110725194478,24.920936027234816
isc_ehb,pga_percent,61.0,15.0,1480,247.9152877564278,-3.1104185816488794,7.951081140265348,64.45265238276724,10.678846546652156,24.868501070580592
isc_ehb,pga_percent,62.0,15.0,1480,252.2136900446634,-3.060079322334388,7.782801848367984,64.52306870152081,10.67266305428024,24.804268244198937
isc_ehb,pga_percent,63.0,15.0,1480,256.6675225385364,-3.014609480545943,7.622135833741447,64.61258609026058,10.658941763343577,24.728472146395838
isc_ehb,pga_percent,64.0,15.0,1480,261.272285067769,-2.9737055115176254,7.468909429671484,64.7202928199493,10.638151881039766,24.64155529901094
isc_ehb,pga_percent,65.0,15.0,1480,266.0191163317202,-2.937025897437371,7.322911845604077,64.84498277167313,10.610847415623248,24.54416981270362
isc_ehb,pga_percent,66.0,15.0,1480,270.8943203529755,-2.9041943790145437,7.183895362255245,64.98516268845923,10.577662248442895,24.437175063097882
isc_ehb,pga_percent,67.0,15.0,1480,275.87902134397115,-2.8748040846999716,7.0515765115665205,65.13906630672531,10.539302957363365,24.321630735911324
isc_ehb,pga_percent,68.0,15.0,1480,280.9490205140132,-2.848422607553009,6.925638313344345,65.30467602997616,10.49653927699756,24.198784693026287
isc_ehb,pga_percent,69.0,15.0,1480,286.0749318287877,-2.8245980306715883,6.805733577601785,65.4797525171535,10.450192204851785,24.070055277994726
isc_ehb,pga_percent,70.0,15.0,1480,291.22266795457466,-2.802865842521751,6.691489213979128,65.661872174658,10.40111990730428,23.937007918037718
isc_ehb,pga_percent,71.0,15.0,1480,296.35432947432355,-2.7827566171930287,6.582511423155112,65.84847208300853,10.350201736019077,23.801326180972392
isc_ehb,pga_percent,72.0,15.0,1480,301.4295181555211,-2.763804266903293,6.478391586264281,66.03690138767291,10.298320821287552,23.664777791039537
isc_ehb,pga_percent,73.0,15.0,1480,306.4070492551525,-2.745554611491622,6.378712622891943,66.22447768130468,10.246345848877592,23.529176469817745
isc_ehb,pga_percent,74.0,15.0,1480,311.24698267660216,-2.727573959163992,6.283055560709155,66.40854645136083,10.195112735543608,23.396340813095552
isc_ehb,pga_percent,75.0,15.0,1480,315.9128360685785,-2.709457360953628,6.191006052621513,66.58654131428024,10.145406981129902,23.26805170458985
isc_ehb,pga_percent,76.0,15.0,1480,320.3737953421887,-2.6908361933430336,6.102160590372809,66.75604255080843,10.097947481606736,23.14600996758484
isc_ehb,pga_percent,77.0,15.0,1480,324.6067109326007,-2.671384742029753,6.016132194427702,66.91483142941799,10.05337253251802,23.031796038063995
isc_ehb,pga_percent,78.0,15.0,1480,328.59767041773017,-2.650825504685085,5.932555404315735,67.060937969877,10.012228638236078,22.92683339188693
isc_ehb,pga_percent,79.0,15.0,1480,332.34297335586245,-2.6289329983805354,5.851090445976903,67.19268014837652,9.974962578291034,22.83235727333243
isc_ehb,pga_percent,80.0,15.0,1480,335.84939864091734,-2.6055359419527195,5.771426507279372,67.30869304869735,9.941916983196842,22.74938996810581
isc_ehb,pga_percent,81.0,15.0,1480,339.13373749251525,-2.580517776762998,5.693284104617472,67.40794707197281,9.913329458062037,22.678723469965146
isc_ehb,pga_percent,82.0,15.0,1480,342.2216511285952,-2.5538155820634496,5.61641656833952,67.48975497073359,9.889335083653775,22.62090994561262
isc_ehb,pga_percent,83.0,15.0,1480,345.1459855337526,-2.525417524912905,5.540610710165012,67.55376810847007,9.869971940757635,22.576259950772307
isc_ehb,pga_percent,84.0,15.0,1480,347.9447245496495,-2.4953590522672937,5.465686760675958,67.59996290722434,9.855189159883444,22.5448479328922
isc_ehb,pga_percent,85.0,15.0,1480,350.6587811858125,-2.463718079843893,5.391497679620903,67.62861888901107,9.844856904108383,22.526524206880577
isc_ehb,pga_percent,86.0,15.0,1480,353.3298169260882,-2.4306094567165966,5.317927947286031,67.64029001579856,9.838777651229211,22.52093233297223
isc_ehb,pga_percent,87.0,15.0,1480,355.998246674382,-2.396178987076666,5.24489194324034,67.6357711795822,9.836698149516279,22.52753067090152
isc_ehb,pga_percent,88.0,15.0,1480,358.70154239521855,-2.3605972741091765,5.172332011232537,67.61606169785601,9.838321471536094,22.54561683060788
isc_ehb,pga_percent,89.0,15.0,1480,361.47290100327075,-2.324053619881835,5.100216297745314,67.58232755270559,9.843318671974734,22.574353775319686
isc_ehb,pga_percent,90.0,15.0,1480,364.34029913634157,-2.286750174598145,5.02853643834277,67.53586390402259,9.851339656143095,22.61279643983432
isc_ehb,pga_percent,91.0,15.0,1480,367.3259236064856,-2.2488964835709786,4.957305151857831,67.47805914216796,9.862022974265948,22.6599178835661
isc_ehb,pga_percent,92.0,15.0,1480,370.4459431125625,-2.210704535261447,4.886553788757642,67.41036145453708,9.875004362763436,22.714634182699484
isc_ehb,pga_percent,93.0,15.0,1480,373.7105735023269,-2.172384372177842,4.816329867532025,67.33424859103206,9.889923949905247,22.775827459062693
isc_ehb,pga_percent,94.0,15.0,1480,377.1243834507414,-2.134140290706423,4.746694622275771,67.2512012460849,9.906432124455803,22.842366629459296
isc_ehb,pga_percent,95.0,15.0,1480,380.6867873662802,-2.0961676273297996,4.677720576176796,67.16268024324236,9.92419412972962,22.913125627028023
isc_ehb,pga_percent,96.0,15.0,1480,384.3926753130864,-2.058650107518499,4.6094891495955,67.07010751945202,9.942893491442273,22.986998989105697
isc_ehb,pga_percent,97.0,15.0,1480,388.23313394784134,-2.021757719466435,4.542088307879587,66.97485076158746,9.962234417056528,23.06291482135601
isc_ehb,pga_percent,98.0,15.0,1480,392.19621679304305,-1.985645066894023,4.475610252908829,66.87821144477489,9.981943319203069,23.13984523602205
isc_ehb,pga_percent,99.0,15.0,1480,396.26772611958137,-1.9504501521954312,4.410149163378063,66.78141595539343,10.001769618950028,23.216814425656537
isc_ehb,pga_percent,100.0,15.0,1480,400.43197231251344,-1.9162935419916154,4.345798991656556,66.68560944445852,10.021485979085393,23.292904576456074
isc_ehb,pga_percent,101.0,15.0,1480,404.67248018959333,-1.8832778704384414,4.282651329258944,66.5918520423682,10.040888105873405,23.367259851758387
isc_ehb,pga_percent,102.0,15.0,1480,408.9726158105621,-1.8514876403288771,4.22079335799787,66.50111706703022,10.059794242311167,23.439088690658597
isc_ehb,pga_percent,103.0,15.0,1480,413.31611229673706,-1.8209892872030673,4.160305909176964,66.41429086848483,10.078044458651528,23.50766467286365
isc_ehb,pga_percent,104.0,15.0,1480,417.68747934375676,-1.7918314766294798,4.101261658117234,66.33217396981468,10.095499828306751,23.572326201878557
isc_ehb,pga_percent,105.0,15.0,1480,422.07228846872584,-1.7640456090417576,4.043723485294934,66.25548318324928,10.112041560183556,23.63247525656717
isc_ehb,pga_percent,106.0,15.0,1480,426.45733431622364,-1.737646509701664,3.987743037861624,66.1848544000679,10.127570142609736,23.68757545732235
isc_ehb,pga_percent,107.0,15.0,1480,430.83068102767095,-1.712633283374583,3.933359525869273,66.12084577248787,10.142004539561718,23.73714968795043
isc_ehb,pga_percent,108.0,15.0,1480,435.18161104034465,-1.6889903141641374,3.880598785822615,66.06394102543598,10.15528146691843,23.780777507645602
isc_ehb,pga_percent,109.0,15.0,1480,439.5005009236776,-1.6666883907912136,3.829472640085881,66.01455265689653,10.167354764823216,23.818092578280243
isc_ehb,pga_percent,110.0,15.0,1480,443.77865420347575,-1.6456859366470304,3.7799785742355443,65.97302480878908,10.178194871725953,23.848780319484952
isc_ehb,pga_percent,111.0,15.0,1480,448.00812392063955,-1.6259303224922912,3.732099745933114,65.93963561760059,10.187788396086528,23.872575986312885
isc_ehb,pga_percent,112.0,15.0,1480,452.1815574866429,-1.6073592380444541,3.6858053287444728,65.91459888670603,10.196137772878071,23.889263340415887
isc_ehb,pga_percent,113.0,15.0,1480,456.2920930753004,-1.5899020972325755,3.6410511831700196,65.89806496152534,10.203260983853536,23.898674054621125
isc_ehb,pga_percent,114.0,15.0,1480,460.33333047800727,-1.5734814509269668,3.5977808357008696,65.89012073486667,10.209191313065558,23.900687952067774
isc_ehb,pga_percent,115.0,15.0,1480,464.29939050747555,-1.558014380749758,3.5559267357564117,65.89078876273648,10.213977102517456,23.895234134746065
isc_ehb,pga_percent,116.0,15.0,1480,468.18506641150844,-1.5434138483572153,3.5154117506386218,65.90002552945167,10.217681467346129,23.882293003202207
isc_ehb,pga_percent,117.0,15.0,1480,471.9860593402541,-1.5295899764853937,3.4761508508139642,65.91771896310867,10.220381925960675,23.86189911093066
isc_ehb,pga_percent,118.0,15.0,1480,475.699278842258,-1.5164512410985507,3.438052932402493,65.94368536559999,10.22216989849567,23.83414473590433
isc_ehb,pga_percent,119.0,15.0,1480,479.323179837552,-1.503905558100718,3.4010227210131516,65.97766598204846,10.223150027192599,23.79918399075892
isc_ehb,pga_percent,120.0,15.0,1480,482.8581006305553,-1.4918612530876953,3.364962701089792,66.01932348899614,10.223439275239313,23.75723723576455
isc_ehb,pga_percent,121.0,15.0,1480,486.3065631433751,-1.4802279082604983,3.329775017580704,66.06823872509662,10.22316576639632,23.708595508507063
isc_ehb,pga_percent,122.0,15.0,1480,489.67349715785474,-1.468917086550958,3.295363301678589,66.12390801882688,10.222467336466103,23.653624644707005
isc_ehb,pga_percent,123.0,15.0,1480,492.9663549695494,-1.4578429388406815,3.261634379110711,66.18574148184264,10.221489779155664,23.59276873900171
isc_ehb,pga_percent,124.0,15.0,1480,496.19509100010987,-1.4469227054891995,3.228499827407052,66.25306263191806,10.220384782753602,23.526552585328343
isc_ehb,pga_percent,125.0,15.0,1480,499.37199166919186,-1.4360771278524689,3.195877357116846,66.32510968489305,10.219307569685327,23.455582745421623
isc_ehb,pga_percent,126.0,15.0,1480,502.5113529743357,-1.4252307887519597,3.1636920004787608,66.40103881088507,10.218414267627745,23.38054692148719
isc_ehb,pga_percent,127.0,15.0,1480,505.62901543896197,-1.4143124027153988,3.1318770990418816,66.47992958763913,10.217859057526136,23.30221135483472
isc_ehb,pga_percent,128.0,15.0,1480,508.74177713421295,-1.4032550771260275,3.100375088751715,66.5607928058696,10.217791159559763,23.221416034570634
isc_ehb,pga_percent,129.0,15.0,1480,511.86671440462004,-1.3919965641773866,3.0691380867521856,66.64258069134458,10.218351731853645,23.139067576801782
isc_ehb,pga_percent,130.0,15.0,1480,515.0204461617122,-1.3804795208402836,3.038128288441183,66.72419951054569,10.21967076761972,23.056129721834598
isc_ehb,pga_percent,131.0,15.0,1480,518.2183809965574,-1.36865179011853,3.007318186115929,66.80452442568425,10.221864083672603,22.97361149064315
isc_ehb,pga_percent,132.0,15.0,1480,521.473987098279,-1.356466711997337,2.976690621935659,66.88241636546888,10.225030496354414,22.892553138176723
isc_ehb,pga_percent,133.0,15.0,1480,524.7981234815502,-1.3438834670308122,2.9462386880902938,66.95674058492138,10.229249279520472,22.814010135558163
isc_ehb,pga_percent,134.0,15.0,1480,528.198467840048,-1.3308674498620467,2.915965486242985,67.02638650493722,10.234577993353069,22.73903550170971
isc_ehb,pga_percent,135.0,15.0,1480,531.6790719215902,-1.3173906645114764,2.885883756803249,67.09028835378639,10.241050762622004,22.668660883591595
isc_ehb,pga_percent,136.0,15.0,1480,535.2400699789554,-1.303432128370309,2.856015386694716,67.1474460812154,10.24867706908596,22.60387684969864
isc_ehb,pga_percent,137.0,15.0,1480,538.8775597074385,-1.2889782678083002,2.8263908023098634,67.19694598329124,10.257441105730392,22.54561291097836
isc_ehb,pga_percent,138.0,15.0,1480,542.5836680790592,-1.2740232853915492,2.7970482525717273,67.23798046382166,10.267301721334949,22.494717814843384
isc_ehb,pga_percent,139.0,15.0,1480,546.3468064672808,-1.258569477065975,2.7680329856887624,67.26986636644159,10.278192963439798,22.451940670118603
isc_ehb,pga_percent,140.0,15.0,1480,550.1521102857173,-1.2426274773668942,2.739396322485903,67.29206133980165,10.290025207169242,22.41791345302912
isc_ehb,pga_percent,141.0,15.0,1480,553.982048051589,-1.2262164117474375,2.7111946292614473,67.30417774547894,10.302686837598646,22.393135416922423
isc_ehb,pga_percent,142.0,15.0,1480,557.8171736139242,-1.2093639373792222,2.683488194039602,67.30599368229768,10.31604643537224,22.37795988233008
isc_ehb,pga_percent,143.0,15.0,1480,561.6369838915025,-1.1921061570978633,2.6563400118898137,67.29746077911027,10.329955399926092,22.37258382096364
isc_ehb,pga_percent,144.0,15.0,1480,565.4208338343994,-1.1744873953181678,2.6298144876369047,67.27870849765405,10.344250932601408,22.377040569744537
isc_ehb,pga_percent,145.0,15.0,1480,569.1488517136039,-1.1565598294667587,2.6039760677031647,67.25004478438113,10.358759293598055,22.391195922020774
isc_ehb,pga_percent,146.0,15.0,1480,572.8027926087782,-1.1383829754933013,2.578887816858977,67.2119530114539,10.37329924233399,22.41474774621211
isc_ehb,pga_percent,147.0,15.0,1480,576.3667673130374,-1.1200230310478876,2.554609960107465,67.16508524865401,10.387685570318016,22.44722918102797
isc_ehb,pga_percent,148.0,15.0,1480,579.8277886074759,-1.1015520846947329,2.531198414529871,67.11025200615425,10.401732638852854,22.48801535499288
isc_ehb,pga_percent,149.0,15.0,1480,583.1760871516784,-1.0830472038513863,2.5087033403602077,67.04840867965429,10.415257840293881,22.536333480051834
isc_ehb,pga_percent,150.0,15.0,1480,586.4051645161751,-1.0645894178274764,2.4871677444907028,66.98063901148177,10.428084910557052,22.591276077961183
isc_ehb,pga_percent,151.0,15.0,1480,589.5115698489863,-1.0462626152733447,2.4666261726648817,66.90813595170883,10.440047031338114,22.651817016953043
isc_ehb,pga_percent,152.0,15.0,1480,592.494407465746,-1.0281523774813446,2.4471035284319993,66.83218036062766,10.450989672256021,22.716829967116304
isc_ehb,pga_percent,153.0,15.0,1480,595.3546031585201,-1.010344770311673,2.4286140571936747,66.75411803727052,10.460773135050774,22.78510882767872
isc_ehb,pga_percent,154.0,15.0,1480,598.0939751814959,-0.9929251180892052,2.4111605321247813,66.67533558791918,10.469274773300489,22.85538963878032
isc_ehb,pga_percent,155.0,15.0,1480,600.7141700255573,-0.9759767827241336,2.3947336752582182,66.59723566416876,10.476390871244481,22.92637346458673
isc_ehb,pga_percent,156.0,15.0,1480,603.2155321717319,-0.9595799706569011,2.379311841584394,66.52121210296202,10.482038173743279,22.996749723294712
isc_ehb,pga_percent,157.0,15.0,1480,605.5959806288593,-0.943810589135661,2.364860986778504,66.44862549223774,10.486155065900691,23.06521944186157
isc_ehb,pga_percent,158.0,15.0,1480,607.8499634504344,-0.9287391719160327,2.351334930428117,66.38077966667701,10.488702405350987,23.130517927972015
isc_ehb,pga_percent,159.0,15.0,1480,609.9675552922395,-0.9144298928252453,2.338675916817511,66.31889960967413,10.489664012809753,23.1914363775161
isc_ehb,pga_percent,160.0,15.0,1480,611.9337533808158,-0.9009396838275683,2.3268154649575545,66.26411120113265,10.489046827513917,23.246841971353412
isc_ehb,pga_percent,161.0,15.0,1480,613.7280150472089,-0.8883174723070815,2.315675489205928,66.21742320678389,10.486880734089336,23.295696059126776
isc_ehb,pga_percent,162.0,15.0,1480,615.3240662057864,-0.8766035502593842,2.3051696620771387,66.17971185402004,10.483218066733674,23.337070079246303
isc_ehb,pga_percent,163.0,15.0,1480,616.6899956554828,-0.8658290859421882,2.295204982220436,66.15170828211758,10.478132795975323,23.370158921907077
isc_ehb,pga_percent,164.0,15.0,1480,617.7886355506763,-0.8560157862446551,2.285683503480946,66.1339890915315,10.471719403232829,23.394291505235653
isc_ehb,pga_percent,165.0,15.0,1480,618.5782144454248,-0.8471757155586113,2.2765041757706053,66.12697014807038,10.464091449441717,23.40893840248789
isc_ehb,pga_percent,166.0,15.0,1480,619.0132565398619,-0.8393112742382032,2.2675647453446546,66.13090372385578,10.45537984649501,23.413716429649206
isc_ehb,pga_percent,167.0,15.0,1480,619.0456897290915,-0.8324153368019747,2.2587636610605126,66.1458789790341,10.445730844347947,23.40839017661796
isc_ehb,pga_percent,168.0,15.0,1480,618.6261163300917,-0.8264715468736593,2.250001934226278,66.17182570774268,10.435303752359617,23.392870539897686
isc_ehb,pga_percent,169.0,15.0,1480,617.705194413059,-0.8214547625204859,2.241184902568198,66.2085211908577,10.424268420575336,23.36721038856697
isc_ehb,pga_percent,170.0,15.0,1480,616.2350747823382,-0.8173316422129256,2.2322238534305865,66.25559991909985,10.412802514794931,23.331597566105213
isc_ehb,pga_percent,171.0,15.0,1480,614.1708388580623,-0.8140613582153277,2.223037467289787,66.31256587608328,10.401088627866905,23.286345496049805
isc_ehb,pga_percent,172.0,15.0,1480,611.4718856961978,-0.8115964209689923,2.2135530497085183,66.37880700501366,10.38931127803129,23.231881716955048
isc_ehb,pga_percent,173.0,15.0,1480,608.1032215358579,-0.8098835951114093,2.2037075276569467,66.45361142812163,10.377653852590823,23.168734719287528
